id,question,useRAG,dataset,char_count,digit_char_count,has_quote,starts_with_why,starts_with_how,starts_with_what,starts_with_who,starts_with_when,starts_with_where,starts_with_which,is_definition,is_yesno,is_comparison,word_count,number_token_count,verb_count,propn_count,noun_chunk_count,entity_count,person_count,org_gpe_loc_count,date_time_count,cardinal_count,has_person_entity,has_date_entity,has_number_entity
5a7309a15542992359bc320c,"Which writer of the song ""Money, Money, Money"" by pop group ABBA was born on 16 December 1946 ?",1,hotpot,95,6,1,0,0,0,0,0,0,1,0,0,0,23,2,1,5,8,2,0,0,1,0,0,1,0
5ae3e0535542992e3233c496,The 1948 Commonwealth Prime Ministers' Conference was hosted by the Prime Minister from what British party?,1,hotpot,107,4,1,0,0,0,0,0,0,0,0,0,0,18,1,1,6,3,2,0,1,1,0,0,1,0
5abc6fba554299700f9d78c7,"Christopher ""Chris"" Fairbank provided voice talent for which 2006 British-American computer-animated action-adventure comedy film directed by David Bowers and Sam Fell?",1,hotpot,168,4,1,0,0,0,0,0,0,0,0,0,0,30,1,3,7,5,5,3,1,1,0,1,1,0
5a75083b5542996c70cfae7e,Which British independent private day school for boys did Charles John Godfrey Saunders attend?,1,hotpot,95,0,0,0,0,0,0,0,0,1,0,0,0,15,0,1,4,3,2,1,1,0,0,1,0,0
5ade04d75542997dc7907125,In what year did the director of The Lion King win the Tony Awards?,1,hotpot,67,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,4,4,3,0,2,1,0,0,1,0
5a7f567e5542992097ad2f22,"Which year was the more recent engine series, the Honda K or Honda H, introduced?",1,hotpot,81,0,0,0,0,0,0,0,0,1,0,0,1,18,0,1,4,2,3,0,2,0,0,0,0,0
5ae0ce4e554299603e41845f,In which poetic form is Mad Girl's Love Song written and appears in the novel The Bell Jar by Sylvia Plath?,1,hotpot,107,0,1,0,0,0,0,0,0,0,0,0,0,23,0,2,7,5,4,1,0,0,0,1,0,0
5abd93115542996e802b47e0,A private university that beat Georgetown during a basketball tournament is from what U.S. city?,1,hotpot,96,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,2,6,2,0,2,0,0,0,0,0
5a734db15542994cef4bc523,"Which musician was born first, Constantine Orbelian or Lili Chookasian?",1,hotpot,71,0,0,0,0,0,0,0,0,1,0,0,1,12,1,1,4,1,4,1,2,0,1,1,0,1
5a876a4a5542993e715abf30,Liam McEwan works with what UK monthly men's lifestyle magazine?,1,hotpot,64,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,3,2,3,1,1,1,0,1,1,0
5a807ca5554299485f598613,Where was the original line of the railroad William Howard worked for?,1,hotpot,70,0,0,0,0,0,0,0,1,0,0,0,0,13,0,1,2,3,1,1,0,0,0,1,0,0
5a8badef554299240d9c2080,"""It's Me That You Need"" is a song with lyrics written by Bernie Taupin and which artist whose career spans five decades?",1,hotpot,120,0,1,0,0,0,0,0,0,0,0,0,0,26,1,3,2,8,2,1,0,1,0,1,1,0
5a771ead55429966f1a36c7c,Who starred as an American attorney in Grey Gardens?,1,hotpot,52,0,0,0,0,0,1,0,0,0,0,0,0,10,0,1,2,3,2,0,2,0,0,0,0,0
5ae07db855429945ae95937a,Cyrina Fiallo has guest starred on which Michael Jacobs-created sitcom?,1,hotpot,71,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,4,3,2,2,0,0,0,1,0,0
5adc94dc5542990d50227cad,"Which comic book character was originally written by Vic Bloom after appearing in ""Pep Comics""?",1,hotpot,95,0,1,0,0,0,0,0,0,1,0,0,0,18,0,2,4,3,2,1,0,0,0,1,0,0
5a87b2fc5542996e4f3088d0,"Who wrote the book that inspired the name of the CD/DVD ""Here at the End of All Things""?",1,hotpot,88,0,1,0,0,0,1,0,0,0,0,0,0,23,0,2,1,7,0,0,0,0,0,0,0,0
5a81108855429926c1cdace2,"What is the global rank by population of the city that Daewoong Pharmaceutical Co., Ltd is based in?",1,hotpot,100,0,0,0,0,1,0,0,0,0,1,0,0,20,0,1,4,6,1,0,1,0,0,0,0,0
5ab7c24e5542995dae37e998,In which war was the Meuse-Argonne Offensive executed?,1,hotpot,54,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,3,2,0,0,0,0,0,0,0,0
5ab3b42c5542992ade7c6e4f,What city did the musician whose debut album shares its title with the 1959 Alfred Hitchcock hail from?,1,hotpot,103,4,0,0,0,1,0,0,0,0,0,0,0,19,1,2,3,5,2,0,1,1,0,0,1,0
5ac15c1c5542994ab5c67cf7,"What coastal town in Australia did army personnel Robin Reid and Paul Luckman kidnap and bring teenage boys to beat, torture, and sexually assault them?",1,hotpot,152,0,0,0,0,1,0,0,0,0,0,0,0,28,0,4,5,7,3,2,1,0,0,1,0,0
5a843b045542996488c2e518,"Which castles, besides Bamburgh Castle, are located on the northeast coast of England?",1,hotpot,86,0,0,0,0,0,0,0,0,1,0,0,0,16,0,1,3,4,2,0,2,0,0,0,0,0
5ac2a20055429967731025cb,Are both Snowboard Magazine and The Believer sporting magazines?,0,hotpot,64,0,0,0,0,0,0,0,0,0,0,1,1,10,0,0,3,3,1,1,0,0,0,1,0,0
5ab29624554299545a2cf9b5,"Who was most well-known as a radio personality and disc jockey, John Garabedian or Charles A. Agemian?",1,hotpot,102,0,0,0,0,0,1,0,0,0,0,0,1,21,0,1,5,3,3,3,0,0,0,1,0,0
5a7143625542994082a3e71e,Who co-founded View Askew Productions and produced numerous movies starring Jason Lee?,1,hotpot,86,0,0,0,0,0,1,0,0,0,0,0,0,15,0,5,5,4,2,1,1,0,0,1,0,0
5a76139b5542994ccc9186be,Which artist is known for his work on Marvel Team-Up and Batman: Son of the Demon?,1,hotpot,82,0,0,0,0,0,0,0,0,1,0,0,0,20,0,1,5,6,3,2,1,0,0,1,0,0
5a8ef1e35542995a26add57a,The creator of the Lisa Simpson character was born in what year?,0,hotpot,64,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,2,3,2,1,0,1,0,1,1,0
5a8f7c9a55429918e830d239,Which NFL team did both Don Looney and DeSean Jackson play for?,1,hotpot,63,0,0,0,0,0,0,0,0,1,0,0,1,13,0,1,5,3,3,2,1,0,0,1,0,0
5adfc8f45542992d7e9f93d0,What English rock band with Guy Garvey did Joe Duddell work with?,1,hotpot,65,0,0,0,0,1,0,0,0,0,0,0,0,13,0,1,4,3,3,1,1,0,0,1,0,0
5ab5cdb85542997d4ad1f1e0,"""Take Me"" is a song recorded by which American singer, actor, and producer who was one of the most popular and influential musical artists of the 20th century?",1,hotpot,159,2,1,0,0,0,0,0,0,0,0,0,0,33,2,2,0,8,3,0,1,1,0,0,1,0
5a7d043755429909bec768f7,"William James ""Count"" Basie has an album that is a collection of musical pieces from what movie series?",1,hotpot,103,0,1,0,0,0,0,0,0,0,0,0,0,21,0,1,4,6,1,1,0,0,0,1,0,0
5adc597d55429947ff17392f,"In what year was the narrator of ""Blackadder's Christmas Carol"" born?",1,hotpot,69,0,1,0,0,0,0,0,0,0,0,0,0,15,0,1,3,3,2,0,0,1,0,0,1,0
5abc436f5542993a06baf8c3,Perry Ellis played for the college team that competes in what conference?,1,hotpot,73,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,2,4,1,1,0,0,0,1,0,0
5ae7a6da5542994a481bbdb9,In what year did Mets fans start taking New York City Bus: Q48 to watch home games?,1,hotpot,83,2,0,0,0,0,0,0,0,0,0,0,0,19,0,3,5,4,3,0,2,1,0,0,1,0
5a8ed87955429917b4a5bdd2,Which character in The Hunt for Red October was played by the actor who made his film debut in The Revolutionary,1,hotpot,112,0,0,0,0,0,0,0,0,1,0,0,0,21,0,2,4,7,1,0,0,1,0,0,1,0
5a7da4865542990b8f5039ed,The Synod of Chester led to the battle of the same name that took place in what time period?,1,hotpot,92,0,0,0,0,0,0,0,0,0,0,0,1,20,0,2,2,7,1,1,0,0,0,1,0,0
5a7350585542992359bc32f9,"Everybody's Crazy was produced by Michael Bolton, what genre of music does Everybody's Crazy fit into?",0,hotpot,102,0,1,0,0,0,0,0,0,0,0,0,0,20,0,2,3,5,3,1,2,0,0,1,0,0
5ae54b6355429908b63265cc,Sporobolus and Zea are in the same what?,0,hotpot,40,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,1,2,1,1,0,0,0,1,0,0
5abd74c95542993062266ca2,Who does the current PFA Young Player of the Year currently play for?,1,hotpot,69,0,0,0,0,0,1,0,0,0,0,0,0,14,0,1,4,3,0,0,0,0,0,0,0,0
5a79120755429974737f7966,What is the birthday of the singer whose songs are remixed in Queen of Clubs Trilogy: Onyx Edition?,1,hotpot,99,0,0,0,0,1,0,0,0,0,1,0,0,20,0,1,5,7,2,1,1,0,0,1,0,0
5abd6f0855429933744ab7d5,"What player mentioned in ""The Breaks of the Game"" was inducted into the Naismith Memorial Basketball Hall of Fame on May 10, 1993?",1,hotpot,130,6,1,0,0,1,0,0,0,0,0,0,0,27,2,2,8,6,3,0,1,1,0,0,1,0
5a8c52685542995e66a475bb,The We The People Amendment was introduced by the U.S. Representative for what congressional district?,1,hotpot,102,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,4,4,1,0,1,0,0,0,0,0
5ae3e84b5542996836b02bf0,"Which airport, Salt Lake City International Airport or Brainerd Lakes Regional Airport, serves as a commercial airline and is closest to it's respective downtown city?",1,hotpot,167,0,1,0,0,0,0,0,0,1,0,0,1,29,0,1,9,5,2,1,1,0,0,1,0,0
5a7148d25542994082a3e766,"Which of these artists is older, Warrel Dane or Roy Khan?",1,hotpot,57,0,0,0,0,0,0,0,0,1,0,0,1,13,0,0,4,2,2,2,0,0,0,1,0,0
5a78ad26554299148911f913,"Aleksandr Dugin, the father of fascism, came to prominence during which era in Russia?",1,hotpot,86,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,3,6,2,0,2,0,0,0,0,0
5ac0714f554299294b218fe1,"Robert Allen ""Bob"" Case is best known for inspiring the naming of which initial area of low pressure developed off Atlantic Canada on October 29? ",1,hotpot,145,2,1,0,0,0,0,0,0,0,0,0,0,28,1,3,7,7,3,1,1,1,0,1,1,0
5ae2a9c6554299492dc91c42,Which New Jersey-based manufacturer of suitcases and bags for travel is located in the Shops at Columbus Circle in New York City?,1,hotpot,129,0,0,0,0,0,0,0,0,1,0,0,0,25,0,2,8,7,2,0,2,0,0,0,0,0
5add18345542994ed6169c7e,What liberal arts college has their athletic teams named the Lincoln Memorial Railsplitters?,1,hotpot,92,0,0,0,0,1,0,0,0,0,0,0,0,14,0,2,3,3,1,0,1,0,0,0,0,0
5a7f40de5542992e7d278cc8,What star if the Burbs was Canadian?,0,hotpot,36,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,1,2,2,0,2,0,0,0,0,0
5abdb10f55429965af743dc9,"Which artist is a lyricist, Eric Bloom or Otep Shamaya?",0,hotpot,55,0,0,0,0,0,0,0,0,1,0,0,1,12,0,0,4,4,2,2,0,0,0,1,0,0
5ab6633b55429954757d3278,Guy Pearce starred in which movie produced by Marvel Studios ?,1,hotpot,62,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,4,3,2,1,1,0,0,1,0,0
5abb2a5f5542996cc5e49fca,What is the name of the hotel on the Upper West Side of New York City that housed a gay bathhouse?,1,hotpot,98,0,0,0,0,1,0,0,0,0,1,0,0,22,0,1,6,7,2,0,2,0,0,0,0,0
5a81fbc25542990a1d231f09,"Are Sandy Mayer and Billy Martin both more successful at doubles than singles, in terms of tournament wins?",1,hotpot,107,0,0,0,0,0,0,0,0,0,0,1,1,20,0,0,4,6,2,2,0,0,0,1,0,0
5abde7ba5542991f6610609e,When was the former IBF World title holder born? ,1,hotpot,48,0,0,0,0,0,0,1,0,0,0,0,0,10,0,1,2,1,1,0,1,0,0,0,0,0
5ab2c6d955429916697740c3,Are Maki Nomiya and Conrad Lant both considered musicians?,0,hotpot,58,0,0,0,0,0,0,0,0,0,0,1,1,10,0,1,4,3,1,1,0,0,0,1,0,0
5a81fa59554299676cceb1b0,What type of profession does Jonah Meyerson and Alison Pill have in common?,0,hotpot,75,0,0,0,0,1,0,0,0,0,0,0,0,14,0,1,4,4,2,2,0,0,0,1,0,0
5adcdf455542994ed6169c11,What where both Hawker Hurricane and No. 1455 Flight apart of?,1,hotpot,62,4,0,0,0,1,0,0,0,0,0,0,1,13,1,0,3,1,1,0,1,0,0,0,0,0
5ab5d6155542997d4ad1f1fa,What band was the man who compiled the tracks for The Early Years a part of when they were inducted into the Rock and Roll Hall of Fame?,1,hotpot,136,0,0,0,0,1,0,0,0,0,0,0,0,29,0,2,6,9,2,0,1,1,0,0,1,0
5ab480c45542990594ba9c36,Jomar Brun contributed to an operation designed to prevent what country from producing nuclear weapons?,1,hotpot,103,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,2,4,1,1,0,0,0,1,0,0
5a7fc6e45542992e7d278d73,Were Frank Tashlin and George Kuchar both animators?,1,hotpot,52,0,0,0,0,0,0,0,0,0,0,1,1,9,0,0,4,3,2,2,0,0,0,1,0,0
5ac0784e554299294b218ff6,"My Babysitter's a Vampire was created by Fresh TV, who also created which Canadian animated sitcom which premiered in Canada on November 7, 2004 on Teletoon?",1,hotpot,157,5,1,0,0,0,0,0,0,0,0,0,0,30,2,3,6,8,7,2,4,1,0,1,1,0
5add56ad5542992200553abf,"What resort in Biloxi, Mississippi does the Chief Operating Officer of the largest single hotel in the United States oversee?",1,hotpot,125,0,0,0,0,1,0,0,0,0,0,0,0,22,0,1,7,5,3,0,3,0,0,0,0,0
5ac29f58554299657fa28fe4,"The figure skater who was coached to Olympic, World, and national titles by Richard Callaghan was born in what year?",1,hotpot,116,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,4,5,3,1,1,1,0,1,1,0
5ade6acf554299728e26c71a,"Between Yasujirō Ozu and Bent Hamer, who has more creative titles?",1,hotpot,66,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,4,4,1,1,0,0,0,1,0,0
5ac179bf5542994ab5c67d60,Are Castor et Pollux and Manon Lescaut composed by the same people?,1,hotpot,67,0,0,0,0,0,0,0,0,0,0,1,1,13,0,1,4,3,2,2,0,0,0,1,0,0
5a78d2b955429974737f78c0,On what day did the battle that involved the Gin Drinkers Line end?,1,hotpot,67,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,3,3,2,0,1,1,0,0,1,0
5a84aca95542992a431d1a89,What is the day of the horse race of which ESPN covers both the post position draw and the undercard races?,0,hotpot,107,0,0,0,0,1,0,0,0,0,1,0,1,22,0,1,1,7,2,0,1,1,0,0,1,0
5ae5b81d5542990ba0bbb2c2,"Which of Aaron Goodwin client was born in May 31, 1984?",1,hotpot,55,6,0,0,0,0,0,0,0,1,0,0,0,13,2,1,3,3,2,1,0,1,0,1,1,0
5ae762835542997b22f6a711,"Were was the Mexican state after which there is Villa Unión, Sinaloa located? ",1,hotpot,77,0,0,0,0,0,0,0,0,0,0,1,0,15,0,2,3,4,3,0,3,0,0,0,0,0
5ac4d717554299076e296e0e,In which part of New York was the singer who released the song No Problem raised ?,1,hotpot,82,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,3,6,1,0,1,0,0,0,0,0
5a83b4d35542996488c2e495,The Sophia Amalia was named after the wife of a king that ruled which two countries in 1648?,1,hotpot,92,4,0,0,0,0,0,0,0,0,0,0,0,19,2,2,2,5,2,0,0,1,1,0,1,1
5ab5cb4f554299637185c616,3TEETH was the debut album for the opening act for the2016 tour with a headlining band that was formed in which California city?,1,hotpot,128,5,0,0,0,0,0,0,0,0,0,0,0,24,0,1,4,7,3,0,2,0,1,0,0,1
5a73266d5542994cef4bc47d,Who opened Gunnersby Park and signed the Munich Agreement?,1,hotpot,58,0,0,0,0,0,1,0,0,0,0,0,0,10,0,2,4,3,2,0,2,0,0,0,0,0
5a9094ba55429933b8a2056d,The last Republic serial made about a superhero stars what actor in the title role?,1,hotpot,83,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,1,3,1,0,1,0,0,0,0,0
5abbb42555429931dba144af,Jean-Paul Sartre or George Bernard Shaw  have more influence on turn of the century literature?,0,hotpot,95,0,0,0,0,0,0,0,0,0,0,0,1,18,0,1,6,5,3,2,0,1,0,1,1,0
5add43335542995b365faae1, What term was used in the North-West Derby  to disparge their rivals?,1,hotpot,69,0,0,0,0,1,0,0,0,0,0,0,0,15,0,2,3,3,1,0,1,0,0,0,0,0
5ae7535c5542997b22f6a6d8,The 53rd National Hockey League All-Star Game took place at the indoor arena that was completed in what year?,1,hotpot,109,2,0,0,0,0,0,0,0,0,0,0,0,22,1,2,6,5,2,0,1,1,0,0,1,0
5ae226755542996483e64906,"What computer was released earlier, Gradiente Expert or LNW-80?",1,hotpot,63,2,0,0,0,1,0,0,0,0,0,0,1,11,0,1,2,3,1,1,0,0,0,1,0,0
5ab21682554299722f9b4ca9,"When was the cast member in the title role ""The Real Housewives of Beverly Hills"" and her staff at Vanderpump's West Hollywood, California, restaurant SUR born?",1,hotpot,160,0,1,0,0,0,0,1,0,0,0,0,0,32,0,1,8,8,5,0,4,0,0,0,0,0
5ab7f22a5542991d322237d4,James Stuart became a specialist of a rhythmic pattern charecterised by what?,1,hotpot,77,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,2,4,1,1,0,0,0,1,0,0
5a8268aa55429940e5e1a8aa,Hugo Rodríguez Romero is a Spanish footballer who plays for a team in the autonomous community of what?,1,hotpot,103,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,3,6,2,1,1,0,0,1,0,0
5adc8ab05542994d58a2f642,Broadbent Arena and Freedom Hall are landmarks of which U.S. city?,1,hotpot,66,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,5,3,2,1,0,0,1,0,0
5a84bb825542991dd0999dbe,Who beacme a star as a comic book character created by Gerry Conway and Bob Oksner?,0,hotpot,83,0,0,0,0,0,1,0,0,0,0,0,0,17,0,2,4,5,2,2,0,0,0,1,0,0
5a89a74e554299669944a562,Who directed the second film in a British series of action comedy film parodying the James Bond secret agent genre with comedy similar to Rowan Atkinson's Mr. Bean character?,1,hotpot,174,0,1,0,0,0,1,0,0,0,0,0,0,31,1,2,6,7,5,3,1,0,1,1,0,1
5a9051d955429916514e7474,"Who performed on an album named ""Runaljod - Ragnarok"" and a film named ""Flukt""?",1,hotpot,79,0,1,0,0,0,1,0,0,0,0,0,0,19,0,3,3,5,2,0,0,0,0,0,0,0
5add5ac95542992200553ace,Which How to Steal a Million actor attended the Royal Academy of Dramatic Art?,1,hotpot,78,0,0,0,0,0,0,0,0,1,0,0,0,15,1,2,4,4,2,0,1,0,1,0,0,1
5ac34fdb554299741d48a24a,"Which TV series directed and written by the same person as ""Buffy the Vampire Slayer"" starred Tahmoh Penikett?",1,hotpot,110,0,1,0,0,0,0,0,0,1,0,0,1,21,0,3,5,4,2,1,0,0,0,1,0,0
5a7d26fd554299452d57bb2a,"What was the significance of the lions, about whom a fictionalized account provided the basis of the film, The Ghost and the Darkness?",1,hotpot,134,0,0,0,0,1,0,0,0,0,1,0,0,26,0,2,1,9,2,0,0,0,0,0,0,0
5ab5052a5542990594ba9ccf,Who did a new permanent member on the fourteenth season of  So You Think You Can Dance play in High School Musical?,1,hotpot,115,0,0,0,0,0,1,0,0,0,0,0,0,23,1,4,3,6,1,0,0,1,0,0,1,0
5ab5627b5542992aa134a2ff,How many members did Joseph Yablonski's union have in 2014?,1,hotpot,59,4,1,0,1,0,0,0,0,0,0,0,0,12,1,2,2,2,2,1,0,1,0,1,1,0
5a83316b5542993344745fe5,What is the name of the show that the man that was drafted eighth overall in the 1995 NFL Draft co-hosts?,1,hotpot,105,4,0,0,0,1,0,0,0,0,1,0,0,24,2,1,2,8,4,1,1,1,1,1,1,1
5a7cd7f055429909bec7683e,What school was the actress who appeared with Michelle Williams in the last play by Russian playwright Anton Chekhov attending when she was signed on for a talent holding deal?,1,hotpot,176,0,0,0,0,1,0,0,0,0,0,0,0,31,0,4,4,8,3,2,1,0,0,1,0,0
5ae6f1675542991bbc9761a1,"Which British music producer and engineer is notable for working wih an English electronic band having the founders: Dave Gahan, Martin Gore, and Andy Fletcher?",1,hotpot,160,0,0,0,0,0,0,0,0,1,0,0,0,29,0,2,7,8,5,3,2,0,0,1,0,0
5abf1e825542997ec76fd3cb,In which year did Baek Bong-ki appear in the South Korean drama film set in a high school?,1,hotpot,90,0,0,0,0,0,0,0,0,0,0,0,0,21,0,2,3,4,2,1,1,0,0,1,0,0
5ab416a25542996a3a969f28,"Where was the Danish colony, in which the Scandinavian Collectors Club claims as part of their region and includes the islands of Saint Thomas, located?",1,hotpot,152,0,0,0,0,0,0,0,1,0,0,0,0,28,0,3,5,7,3,0,3,0,0,0,0,0
5abb2f2f554299232ef4a3d7,Harry Emerson Fosdick was called to serve as pastor at a church that opened its doors on what date?,1,hotpot,99,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,3,6,1,1,0,0,0,1,0,0
5abb8e2d554299642a094aa4,"An actor who appeared in all eight ""American Pie Films"" stared alongside which actor in Armed and Dangerous? ",1,hotpot,108,0,1,0,0,0,0,0,0,0,0,0,0,21,1,2,4,5,4,1,1,0,1,1,0,1
5a8dae82554299068b959d99,What year was the actor son of Jeremiah Porter born? ,1,hotpot,52,0,0,0,0,1,0,0,0,0,0,0,0,11,0,1,2,3,1,1,0,0,0,1,0,0
5ac41f1d5542991943173924,"Is Ohio State University or California State University, Dominguez Hills further west?",0,hotpot,86,0,0,0,0,0,0,0,0,0,0,1,1,14,0,0,8,3,3,0,3,0,0,0,0,0
5ae2aa345542996483e64a25,Giovanni Carmazzi was a backup quarterback for which NFC West team?,1,hotpot,67,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,3,2,1,1,0,0,1,0,0
5a77aa8655429949eeb29f22,"What cast member of Flashbacks of a Fool was educated at Bryanston School in Blandford, Dorset?",1,hotpot,95,0,0,0,0,1,0,0,0,0,0,0,0,18,0,1,6,6,2,0,2,0,0,0,0,0
5ae4083755429970de88d885,"What stone cube, meaning ""stumbling stone"", was designed by an American public affairs campaigner?",1,hotpot,98,0,1,0,0,1,0,0,0,0,0,0,0,19,0,3,0,2,1,0,1,0,0,0,0,0
5ae0847455429945ae959394,Are Hanafuda and Okey both card games?,0,hotpot,38,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,2,3,2,1,1,0,0,1,0,0
5ab761d955429928e1fe3856,Which Austrian Chancellor does Jörg Leichtfried serve under?,1,hotpot,60,0,0,0,0,0,0,0,0,1,0,0,0,9,0,1,4,3,2,1,1,0,0,1,0,0
5a7e801b5542997cc2c47557,In which province is the city located that is the birthplace of Ed Wubbe?,1,hotpot,73,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,2,5,1,1,0,0,0,1,0,0
5ae1e11c554299234fd04335,Both Neijiang and Weifang and considered what type of city?,0,hotpot,59,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,2,3,2,1,1,0,0,1,0,0
5ab9dd1f554299232ef4a22d,Where was the private university that Alan Hurwitz served as the 10th President located?,1,hotpot,88,2,0,0,0,0,0,0,1,0,0,0,0,15,1,2,3,4,2,1,0,0,1,1,0,1
5a88341c5542994846c1ce20,What Ruben Fleischer film did No One's Gonna Love You appear in?,1,hotpot,64,0,1,0,0,1,0,0,0,0,0,0,0,15,1,3,3,4,1,1,0,0,0,1,0,0
5a8baf635542996e8ac889c6,"What is the current capital of the district that Michael ""Mike"" Campbell is from?",1,hotpot,81,0,1,0,0,1,0,0,0,0,1,0,0,17,0,0,3,5,2,1,1,0,0,1,0,0
5a7f1e805542993067513640,"When does the universe, Earth, and all life on Earth were created as believed by an organization which commissioned The Voyage That Shook The World?",1,hotpot,148,0,0,0,0,0,0,1,0,0,0,0,0,28,0,4,3,9,3,0,3,0,0,0,0,0
5adf67e95542993344016c72,Ferrari 360 was replaced by the sports car that debuted at what event?,1,hotpot,70,3,0,0,0,0,0,0,0,0,0,0,0,14,1,2,1,4,1,0,1,0,0,0,0,0
5ae33bdc5542992f92d8225e,SpongeBob SquarePants 4D: The Great Jelly Rescue was a sequel to which cel-shaded film found at aquariums and theme parks?,1,hotpot,122,1,0,0,0,0,0,0,0,0,0,0,0,24,0,2,5,6,2,0,2,0,0,0,0,0
5abbfc2b554299642a094bc9,What was the 15th comedy album by the star of the 1960s series I Spy?,1,hotpot,69,6,0,0,0,1,0,0,0,0,1,0,0,16,1,0,1,6,2,0,0,1,1,0,1,1
5ae69e6d5542996d980e7c62,"Which rock band based in Louisville, Kentucky released their second studio album in 2004?",1,hotpot,89,4,0,0,0,0,0,0,0,1,0,0,0,16,2,2,2,3,4,0,2,1,1,0,1,1
5ae75e335542991e8301cc70,Caleb Kelly plays for a football team with whom as head coach?,1,hotpot,62,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,2,4,1,0,1,0,0,0,0,0
5ac3a2f35542993915413856,What three other National forests are administered by the same people who administer the park in which the Art Loeb trail runs through?,1,hotpot,135,0,0,0,0,1,0,0,0,0,0,0,1,24,1,3,2,7,2,0,1,0,1,0,0,1
5ab4eecb55429942dd415faa,Did the band Daniel Amos experiment with the same genre of music performed by Digital Summer?,1,hotpot,93,0,0,0,0,0,0,0,0,0,0,1,1,17,0,2,4,5,2,1,1,0,0,1,0,0
5adfeeed55429925eb1afb44,"What is the birthdate of this Uruguayan former footballer, who management team consists of Charlie Oatway?",1,hotpot,106,0,0,0,0,1,0,0,0,0,1,0,0,18,0,1,2,6,2,1,1,0,0,1,0,0
5ac00cde554299012d1db58a,Are both movies Nerdcore Rising and What Would Jesus Buy? focused on similar topics?,0,hotpot,84,0,0,0,0,0,0,0,0,0,0,1,1,16,0,2,3,4,1,1,0,0,0,1,0,0
5a7bd286554299683c1c62bd,"What judge who was on the show ""Dancing with the Stars"" was born on the 31st of March, 1963?",1,hotpot,92,6,1,0,0,1,0,0,0,0,0,0,0,23,2,1,1,7,2,0,0,1,0,0,1,0
5a8a38135542996c9b8d5e59,Where did Otto von Bismarck and Ludwig Friedrich Leopold von Gerlach originate? ,1,hotpot,79,0,0,0,0,0,0,0,1,0,0,0,0,13,0,1,8,2,3,3,0,0,0,1,0,0
5a8b2ccf55429971feec4665,"Which film was released first, Summer Magic or Around the World in 80 Days?",1,hotpot,75,2,0,0,0,0,0,0,0,1,0,0,1,16,2,1,3,3,3,1,0,1,1,1,1,1
5ac509e95542994611c8b333,The chicken is a type of dance pattern that is a change of pace of what dance?,0,hotpot,78,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,7,0,0,0,0,0,0,0,0
5a78c56455429974737f7876,What exit of Garden State Parkway should you take in order to get to the Seacourt Pavilion?,1,hotpot,91,0,0,0,0,1,0,0,0,0,0,0,0,18,0,2,5,5,2,0,2,0,0,0,0,0
5adf5c175542995ec70e8fd0,"What company headquartered in Whitley, Coventry, United Kingdom will start production in Nitra in 2018?",1,hotpot,103,4,0,0,0,1,0,0,0,0,0,0,0,18,1,2,5,6,4,0,3,1,0,0,1,0
5ae786c8554299540e5a55d7,"In the The Simpsons episode ""Principal Charming, Homer invites a character over for dinner who is voiced by whom?",1,hotpot,113,0,1,0,0,0,0,0,0,0,0,0,0,22,0,2,4,6,1,0,0,0,0,0,0,0
5a78abbc554299148911f90c,Which bi-weekly publication ranked Schreiber Foods as number 81 in 2016.,1,hotpot,72,6,0,0,0,0,0,0,0,1,0,0,0,14,2,1,2,3,3,0,0,1,1,0,1,1
5ab6d9b25542995eadef00c8,"Which opera has more acts, Don Quichotte or Tosca?",1,hotpot,50,0,0,0,0,0,0,0,0,1,0,0,1,11,0,1,3,4,2,1,1,0,0,1,0,0
